Data;Hora UTC;PRECIPITAO TOTAL. HORARIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO. HORARIA (mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m2);TEMPERATURA DO AR - BULBO SECO. HORARIA (C);TEMPERATURA DO PONTO DE ORVALHO (C);TEMPERATURA MAXIMA NA HORA ANT. (AUT) (C);TEMPERATURA MINIMA NA HORA ANT. (AUT) (C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR. HORARIA (%);VENTO. DIREAO HORARIA (gr) ((gr));VENTO. RAJADA MAXIMA (m/s);VENTO. VELOCIDADE HORARIA (m/s);REGIAO;UF;ESTACAO;CODIGO (WMO);LATITUDE;LONGITUDE;ALTITUDE;DATA DE FUNDACAO
2020/09/11;0200 UTC;0;960.9;960.9;960.6;;26.7;9.4;30.5;26.7;9.4;7.9;34.0;25.0;34.0;236.0;4.6;2.6;CO;MT;TANGARA DA SERRA;A902;-14.65;-57.43166666;440.01;11/12/02
2022/01/03;1700 UTC;0;911.2;912.3;911.2;2736.3;26;18.6;26.8;25.6;20.1;18.1;69.0;61.0;64.0;341.0;8.8;4.5;SE;MG;FORMIGA;A524;-20.455;-45.45388888;878.14;17/08/06
2022/07/28;1300 UTC;0;961.1;961.3;961.1;2152.4;23.5;12.4;23.9;20.5;13.1;11.6;61.0;47.0;50.0;78.0;6.6;2.8;SE;MG;PIRAPORA;A545;-17.258064;-44.835556;505.32;04/07/07
2021/10/03;0500 UTC;;;;;;;;;;;;;;;;;;N;PA;MARABA;A240;-5.36638888;-49.05111111;116.58;25/06/09
2022/09/23;1000 UTC;0;1001;1001;1000.2;424.4;24.1;21.8;24.1;22.8;21.9;21.2;91.0;87.0;87.0;328.0;3.1;1.9;NE;MA;CHAPADINHA;A206;-3.74277777;-43.35222222;104;17/09/08
2021/04/06;2100 UTC;;;;;;;;;;;;;;;;;;S;SC;ITUPORANGA;A863;-27.41833332;-49.64694444;479.79;04/03/08
2021/11/05;0000 UTC;;;;;;;;;;;;;;;;;;CO;MS;BANDEIRANTES;S703;-19.94555555;-54.3686111;624;29/01/18
2022/12/17;1500 UTC;0;958;958.5;957.9;3820.6;25.7;12.3;26;23;13.4;10.5;49.0;41.0;43.0;92.0;8.8;3.3;S;RS;IBIRUBA;A883;-28.65333333;-53.11194444;455.27;13/12/12
2020/11/10;2200 UTC;0;914.8;914.8;914.1;8.5;22.3;16.9;23.1;22.3;17.9;16.9;76.0;70.0;72.0;275.0;4;.4;SE;SP;BRAGANCA PAULISTA;A744;-22.951944;-46.530556;891;20/12/17
2022/04/06;0700 UTC;0;1004.9;1004.9;1004.5;;21.8;20.4;21.9;21.8;20.5;20.4;92.0;92.0;92;266.0;.7;0;N;AM;RIO URUBU;A125;-2.6336111;-59.60055555;112.84;26/06/08
2020/10/25;1400 UTC;0;991.4;991.8;991.4;1790.1;28.9;20.5;29.3;27.1;22.9;20.5;76.0;60.0;61.0;155.0;3.4;1;N;TO;LAGOA DA CONFUSAO;A055;-10.828286;-49.847882;178;15/11/16
2021/04/11;1800 UTC;0;988;989;988;1297.2;31.8;21.1;31.8;30.7;22.8;20.6;61.0;52.0;53.0;108.0;4.9;2.6;NE;MA;CAROLINA;A205;-7.33722221;-47.45972222;182.88;04/12/07
2022/11/06;1800 UTC;0;915.7;916.5;915.7;2368.1;26.4;10.6;28.4;26.2;11.5;10;38.0;33.0;37.0;50.0;7.1;.1;SE;MG;JOAO PINHEIRO;A553;-17.78444444;-46.11944443;877.05;07/07/07
2022/12/01;2100 UTC;0;920.7;920.7;920.3;289.7;25.5;19.7;28;25.5;19.9;15.3;71.0;47.0;70.0;147.0;3.4;1.8;SE;SP;SAO PAULO - INTERLAGOS;A771;-23.724501;-46.677501;771;14/03/18
2022/02/27;1300 UTC;0;927.8;928;927.8;2677.5;26.1;19.4;26.6;24.8;20.5;19.1;73.0;65.0;67.0;67.0;9.3;5.7;S;SC;JOACABA;A841;-27.16916666;-51.55888888;767.63;20/09/07
2022/11/24;1400 UTC;0;1007.7;1007.8;1007.7;2260.9;31.5;24.5;31.9;30.3;24.7;23.3;69.0;62.0;66.0;70.0;5.9;1.5;N;PA;BELEM;A201;-1.411228;-48.439512;21.17;20/01/03
2020/05/23;0100 UTC;;;;;;;;;;;;;;;;;;SE;RJ;VALENCA;A611;-22.35805555;-43.69555555;370;27/09/06
2022/09/23;2000 UTC;0;1013.2;1013.2;1012.4;174.8;19.9;13.1;20.3;19.9;13.5;12.8;65.0;63.0;65.0;243.0;7.1;2.4;SE;RJ;SILVA JARDIM;A659;-22.64583333;-42.41555555;19;28/08/15
2021/05/12;1200 UTC;0;1013.4;1013.4;1012.7;1611.9;23.5;17.7;23.5;20.2;18.3;17.3;84.0;70.0;70.0;343.0;3.4;1;SE;ES;VILA VELHA;A634;-20.46694443;-40.40388888;25;15/02/17
2021/06/02;0300 UTC;;;;;;;;;;;;;;;;;;SE;SP;ITAPIRA;A739;-22.415;-46.80527777;634.89;05/11/07
2021/01/24;0400 UTC;;;;;;;;;;;;;;;;;;SE;ES;VITORIA;A612;-20.27083332;-40.30583333;9;31/10/06
2020/06/25;2200 UTC;;;;;;;;;;;;;;;;;;N;TO;MATEIROS;A040;-10.434441;-45.921941;791;25/10/12
2022/12/05;2200 UTC;;;;;;;;;;;;;;;;;;CO;MS;CASSILANDIA;A742;-19.12249999;-51.72083332;494.72;08/03/08
2021/03/25;0500 UTC;0;933.2;933.4;933.1;;17.8;15.3;19.5;17.8;16.9;15.3;89.0;83.0;85.0;;;;SE;MG;SETE LAGOAS;A569;-19.45527777;-44.17333332;719;10/06/16
2022/07/05;1000 UTC;;981.4;981.4;980.8;43.9;15.5;12.8;16.3;15;12.8;12;85.0;79.0;84.0;130.0;3.2;1.8;N;TO;SANTA ROSA DO TOCANTINS;A052;-11.42888888;-48.18499999;306;14/08/15
2021/01/25;0500 UTC;0;915.1;915.3;915;;24.1;14.6;24.4;23.9;15.1;14.5;57.0;55.0;55.0;73.0;2.2;1.3;SE;MG;UBERLANDIA;A507;-18.91694443;-48.25555555;874.77;18/12/02
2021/08/21;2200 UTC;;;;;;;;;;;;;;;;;;N;AP;MACAPA;A249;.03499999;-51.08888888;16.62;12/12/13
2020/03/28;1600 UTC;0;850.4;850.7;850.4;2780.2;23;10.5;23.3;21;12.4;10;56.0;45.0;45.0;307.0;5.3;1.8;SE;MG;MONTE VERDE;A509;-22.86166666;-46.04333333;1544.89;19/12/04
2021/12/30;2100 UTC;;;;;;;;;;;;;;;;;;CO;MT;ITIQUIRA;A933;-17.17499999;-54.50166666;593.12;14/08/08
2022/10/17;1500 UTC;0;923.4;923.9;923.4;3300.1;17.3;13.3;17.7;16.1;13.5;12.1;81.0;74.0;78.0;;;;S;RS;CANELA;A879;-29.36888888;-50.82722221;830.93;23/08/08
2021/09/05;1900 UTC;;;;;;;;;;;;;;;;;;N;TO;RIO SONO;A050;-9.793363;-47.132732;291;03/08/16
2020/12/06;1400 UTC;1.4;929.5;929.9;929.5;1473.1;17.1;15.9;17.6;16.1;16.9;15.2;97.0;92.0;92.0;82.0;4.2;2.7;S;SC;JOACABA;A841;-27.16916666;-51.55888888;767.63;20/09/07
2021/03/15;2300 UTC;0;986.4;986.4;985.1;;24.9;22.1;25.5;24.9;22.3;21.6;85.0;79.0;85.0;224.0;5.9;.7;N;PA;RONDON DO PARA;A214;-4.82749999;-48.1736111;203;17/04/08
2022/10/16;0500 UTC;0;938;938.7;938;;14.7;13;15.9;14.7;14;13;90.0;87.0;90.0;;;;SE;ES;VENDA NOVA DO IMIGRANTE;A633;-20.38555555;-41.18999999;722;10/02/17
2022/01/23;2000 UTC;0;1006.5;1006.6;1006.4;1204.3;29.1;21.2;30.4;29.1;21.2;19.4;63.0;54.0;63.0;91.0;7.5;3.7;NE;CE;FORTALEZA;A305;-3.81583333;-38.53777777;29.55;18/02/03
2020/04/18;2300 UTC;;965.4;965.4;964.9;;21.9;19.7;22.8;21.9;20;19.6;87.0;84.0;87.0;208.0;3.4;1.5;CO;MT;AGUA BOA;A908;-14.01638888;-52.21166666;440;16/12/06
2021/09/01;1900 UTC;0;920.3;920.3;920.1;1043.2;24;13.5;25.2;23.7;14.1;13.1;54.0;48.0;52.0;160.0;6.7;3;SE;MG;RIO PARDO DE MINAS;A551;-15.72305554;-42.43583333;850.06;17/11/07
2020/08/11;2300 UTC;;;;;;;;;;;;;;;;;;N;PA;PLACAS;A211;-3.86404;-54.216416;100.45;14/02/08
2022/12/07;1800 UTC;25.8;884.5;884.9;884.4;36.3;18.3;17.8;19.7;18.2;18.1;17.7;97.0;90.0;97.0;236.0;3;1.4;SE;MG;BARBACENA;A502;-21.22833332;-43.76777777;1168.76;05/12/02
2020/05/17;1800 UTC;.2;921.8;922.1;921.7;588.2;25.1;19.6;27;25.1;19.8;17.9;72.0;56.0;72.0;24.0;4;1.4;CO;GO;POSSE;A017;-14.08916666;-46.36638888;830;18/04/07
2020/12/06;0400 UTC;0;974.7;975.1;974.6;;23.6;18.5;24.9;23.6;18.7;18.2;73.0;67.0;73.0;272.0;2.5;.5;NE;PI;CANTO DO BURITI;A365;-8.117939;-42.975721;312.07;12/06/10
2020/03/05;1800 UTC;0;910.2;910.6;910.2;1755.4;24.5;9.9;24.7;23.6;13.9;9.9;52.0;40.0;40.0;138.0;5.6;2;S;SC;CAMPOS NOVOS;A898;-27.3886111;-51.21583333;963;15/02/19
2020/11/06;0500 UTC;;;;;;;;;;;;;;;;;;N;PA;TUCUMA;A234;-6.74333333;-51.14194444;320.93;18/07/08
2021/06/28;0900 UTC;0;1007.1;1007.1;1006.5;0;22.4;21.6;22.5;22.4;21.8;21.6;96.0;95.0;95.0;;;;NE;MA;ZE DOCA;A255;-3.26916666;-45.65111111;45.5;18/09/19
2021/09/28;1400 UTC;;;;;;;;;;;;;;;;;;CO;MS;BATAGUASSU;A759;-21.75;-52.47138888;392.13;21/03/13
2020/05/12;2200 UTC;.2;1015.1;1015.2;1014.6;;24;;24.2;23.8;;;;;;198.0;5.8;2;NE;BA;MARAU;A438;-13.90694;-38.97222;6.24;22/06/08
2022/04/24;0500 UTC;;;;;;;;;;;;;;;;;;NE;PE;SERRA TALHADA;A350;-7.95416666;-38.29499999;499.02;09/07/08
2022/08/21;1900 UTC;0;1025.1;1025.2;1025;1674.6;16.7;10.9;17.4;16.3;11.3;8.4;69.0;57.0;69.0;165.0;5.5;3.5;S;RS;CAPAO DO LEAO (PELOTAS);A887;-31.8025;-52.40722222;13;18/07/19
2021/01/02;0800 UTC;;;;;;;;;;;;;;;;;;NE;CE;ITAPIPOCA;A359;-3.48416666;-39.5886111;104.49;05/09/08
2020/02/17;0300 UTC;0;1008.6;1008.7;1008.4;;24.2;21.6;25.1;24.2;22;21.4;85.0;83.0;85.0;80.0;2.5;1.3;SE;RJ;RIO DE JANEIRO - FORTE DE COPACABANA;A652;-22.98833333;-43.19055555;25.59;18/05/07
2022/01/23;2200 UTC;;;;;;;;;;;;;;;;;;NE;MA;ESTREITO;A224;-6.65333333;-47.41833332;182.96;27/02/08
2020/11/20;1600 UTC;0;925.3;925.9;925.3;3066.8;28.7;18.2;28.7;27.3;19.5;16.9;62.0;51.0;53;165.0;3.7;1.2;SE;MG;FLORESTAL;A535;-19.885398;-44.416883;753.5;27/06/08
2022/11/04;1500 UTC;0;1008.9;1009.5;1008.9;1809.5;26.2;24;26.2;24.7;24;22.6;88.0;88.0;88;317.0;5.2;.4;N;AM;RIO URUBU;A125;-2.6336111;-59.60055555;112.84;26/06/08
2022/11/23;1600 UTC;0;934.8;935.3;934.8;3679.1;25.2;11.2;25.5;23.1;13.4;10.1;51.0;41.0;42.0;258.0;7.2;2.2;S;RS;PASSO FUNDO;A839;-28.226805;-52.403582;680.67;27/11/06
2021/07/25;0900 UTC;0;943.2;943.2;942.9;;5.2;5;8.5;5.2;8.3;4.9;99.0;98.0;99.0;195.0;0;0;SE;SP;SAO MIGUEL ARCANJO;A715;-23.85194444;-48.16472222;675.68;15/08/06
2020/01/03;0600 UTC;0;926.5;927;926.5;;22;19.9;22.2;22;20.2;19.9;89.0;88.0;88.0;350.0;0;0;CO;GO;PIRES DO RIO;A033;-17.30416666;-48.28416666;757.27;12/10/07
2020/11/08;0800 UTC;0;907.1;907.2;906.9;0;14;12.7;14.1;14;12.9;12.7;92.0;92.0;92;62.0;4.9;2.8;S;SC;CURITIBANOS;A860;-27.288624;-50.604283;978.1;28/02/08
2022/10/06;1000 UTC;3;901.9;902.1;901.5;32.7;13.5;13;13.5;13.2;13;12.7;97.0;96.0;97.0;47.0;10.6;5.8;S;RS;VACARIA;A880;-28.513602;-50.882738;969.89;26/04/08
2020/01/16;0200 UTC;0;960.2;960.2;959.7;;26.1;14.5;26.3;24.5;15.5;14.4;57.0;48.0;49.0;39.0;3.9;2.1;NE;BA;BRUMADO;A433;-14.181886;-41.672281;473.37;28/04/08
2021/10/21;2100 UTC;0;929.5;929.6;929.1;244.1;26;19.8;26.8;25.8;20.3;17.5;72.0;57.0;69.0;153.0;1.9;.9;SE;MG;PARACATU;A571;-17.24444444;-46.88166666;705;16/03/18
2022/09/30;0900 UTC;;1013.9;1013.9;1013.2;65.7;;;;;;;;;;134.0;0;0;NE;AL;PAO DE ACUCAR;A323;-9.74916666;-37.43083332;20.83;14/07/07
2020/04/17;1400 UTC;0;888.2;888.5;888.2;2629.4;18.6;7.3;18.6;16.7;8.1;5.9;54.0;46.0;48;249.0;5.9;2.7;S;PR;INACIO MARTINS;A823;-25.567879;-51.077946;1208.85;16/10/06
2022/03/26;0400 UTC;0;886.2;886.4;886.2;;18.9;16.8;20.6;18.9;17.1;16.5;88.0;80.0;88;75.0;2.2;.4;CO;DF;BRASILIA;A001;-15.78944444;-47.92583332;1160.96;07/05/00
2020/03/01;1500 UTC;;973.7;974.3;973.7;3440.2;28;17;29;27.1;17.9;16.4;56.0;48.0;51.0;287.0;9.5;3.7;CO;MS;JUTI;A749;-22.85722222;-54.60555555;375.18;16/06/08
2022/11/07;0100 UTC;;;;;;;;;;;;;;;;;;N;PA;BREVES;A228;-1.68027777;-50.47805554;11;20/10/17
2022/03/21;1700 UTC;;;;;;;;;;;;;;;;;;N;PA;NOVO REPARTIMENTO;A235;-4.24388888;-49.93944444;100.76;23/07/08
2021/09/12;1500 UTC;0;995.1;996.2;995.1;2985.3;30;15.2;30.2;28;17.1;15.2;49.0;40.0;41.0;71.0;7.2;3.2;SE;MG;SERRA DOS AIMORES;A522;-17.79888888;-40.25;211.97;21/08/06
2020/09/01;1600 UTC;0;976.1;977.3;976.1;359.5;9;9.5;9;8.5;9.5;9;;;;;;;S;RS;CACAPAVA DO SUL;A812;-30.545317;-53.46705;420.82;22/06/06
2022/12/26;1000 UTC;0;985.3;985.3;985.1;350.2;21.2;18.6;21.2;18.3;19.4;17.6;96.0;85.0;85.0;278.0;1.7;.4;S;PR;FOZ DO IGUACU;A846;-25.60194444;-54.48305554;235.09;15/02/08
2020/10/04;1700 UTC;0;919.4;919.6;919.4;2247.6;25.8;15.9;26.6;25.7;17.5;15.3;59.0;53.0;54.0;66.0;7.8;3.3;NE;PE;CARUARU;A341;-8.36527777;-36.02833332;852;21/11/07
2022/02/03;1900 UTC;;;;;;;;;;;;;;;;;;N;AM;BOCA DO ACRE;A110;-8.77666666;-67.33249999;111.98;15/07/08
2021/06/14;1100 UTC;0;975.3;975.3;974.6;446.4;23.6;18;23.7;22.4;18.3;18;77.0;71.0;71;133.0;7.4;3.3;NE;PE;PETROLINA;A307;-9.388323;-40.523262;372.72;21/02/03
2021/05/09;2000 UTC;;;;;;;;;;;;;;;;;;NE;PI;CAMPO MAIOR;A376;-4.86416666;-42.14555555;125;23/11/18
2020/09/30;0900 UTC;0;986.4;986.5;986.2;;24.6;;24.6;24.3;;;;;;254.0;2.6;.4;N;PA;REDENCAO;A254;-8.04333333;-50.00694444;199;11/07/19
2020/09/28;2300 UTC;0;988.7;988.7;987.6;22;27.9;21.8;29.7;27.8;22.3;21.5;70.0;62.0;69.0;146.0;6.4;3.7;N;AC;FEIJO;A138;-8.142654;-70.343594;157.17;24/09/09
2020/08/12;1100 UTC;0;936;936;935.4;742.4;18.4;13.8;18.4;15.7;14.3;11.6;81.0;72.0;75;33.0;1.8;.2;SE;MG;DORES DO INDAIA;A536;-19.481935;-45.593932;721.09;01/06/07
2022/01/13;2000 UTC;;;;;;;;;;;;;;;;;;N;AP;OIAPOQUE;A242;3.81361111;-51.8625;15.14;11/09/08
2021/06/15;0300 UTC;;;;;;;;;;;;;;;;;;N;AC;MARECHAL THAUMATURGO;A137;-8.95;-72.78666666;220.98;27/10/09
2022/12/26;0400 UTC;0;984.9;985.2;984.9;;21;18;21.5;20.9;18.7;18;87.0;81.0;83.0;102.0;6;3.2;S;RS;SAO LUIZ GONZAGA;A852;-28.41722221;-54.9625;245.5;25/07/07
2020/10/20;1700 UTC;;;;;;;;;;;;;;;;;;CO;MT;AGUA BOA;A908;-14.01638888;-52.21166666;440;16/12/06
2020/05/01;1400 UTC;0;1005.7;1005.9;1005.7;1403.2;26;23.8;26;25.1;24.3;23.6;93.0;88.0;88.0;187.0;4;2.1;N;AP;PORTO GRANDE;A244;.69416666;-51.40388888;84.8;17/09/08
2020/02/26;0900 UTC;;;;;;;;;;;;;;;;;;S;RS;TORRES;A808;-29.35027777;-49.73333333;8.44;01/06/06
2021/02/28;2300 UTC;0;903.7;903.8;903.1;;19.8;17.5;20.4;19.4;18.3;17.5;90.0;87.0;87.0;38.0;3.3;2.1;SE;MG;PATROCINIO;A523;-18.996684;-46.985935;978.11;22/08/06
2022/01/20;1200 UTC;0;978.3;978.3;977.7;879.8;25.4;23;25.5;23.9;23.2;22.2;95.0;84.0;87.0;211.0;2.4;1.2;CO;MS;AGUA CLARA;A756;-20.44444444;-52.87583332;323.63;14/08/10
2020/09/08;1600 UTC;0;931;931.7;931;2868.3;25.8;15.3;26.6;24.1;17.4;15.3;61.0;52.0;52.0;198.0;6.2;2;SE;SP;ITAPEVA;A714;-23.98194443;-48.88583333;743.33;25/07/06
2020/11/27;1400 UTC;;;;;;;;;;;;;;;;;;NE;BA;ABROLHOS;A422;-17.963016;-38.703288;20.93;21/07/08
2020/10/17;0900 UTC;;;;;;;;;;;;;;;;;;SE;MG;OLIVEIRA;A570;-20.715;-44.86444444;1025;19/10/17
2020/06/17;2300 UTC;0;959.8;960.6;959.8;;18.9;15.7;19.6;18.9;16.1;15.7;82.0;80.0;82;28.0;6.7;3.3;S;RS;TUPANCIRETA;A886;-29.0893814;-53.82665025;462;11/08/16
2021/05/22;1800 UTC;;;;;;;;;;;;;;;;;;S;PR;JAPIRA;A871;-23.77333332;-50.18055554;692.88;29/02/08
2022/10/28;1600 UTC;;987.9;988.7;987.9;3288.5;36.2;19.5;36.2;34;20.4;17;41.0;34.0;38.0;105.0;6.8;1.8;NE;PI;ANGICAL DO PIAUI;A377;-6.08944444;-42.72749999;183;14/11/19
2020/05/28;0800 UTC;;;;;;;;;;;;;;;;;;SE;MG;SAO ROMAO;A547;-16.362747;-45.123801;490.29;30/06/07
2022/12/01;1000 UTC;0;1006.5;1006.9;1006.1;186.3;22.3;20.9;22.3;21.7;21.5;20.9;98.0;92.0;92.0;234.0;6.2;1.4;SE;SP;BERTIOGA;A765;-23.84472221;-46.14333333;5;01/02/17
2022/10/01;1800 UTC;0;967.3;967.8;967.2;1244.5;25.9;18.9;26.1;25.1;19.8;18.6;70.0;64.0;65.0;115.0;2.8;1.5;SE;MG;CORONEL PACHECO;A557;-21.54666666;-43.26111111;411.14;17/10/12
2021/03/27;0800 UTC;;;;;;;;;;;;;;;;;;S;PR;GOIOERE;A825;-24.15833333;-53.03055554;452.34;19/10/06
2021/01/30;2100 UTC;;;;;;;;;;;;;;;;;;CO;MT;PARANATINGA;A915;-14.42138888;-54.0361111;476.91;19/12/06
2020/07/28;0000 UTC;0;1018.1;1018.1;1017.6;0;18.8;17.6;20.5;18.5;18.6;17.4;95.0;86.0;92.0;322.0;2.7;1.5;SE;ES;SAO MATEUS;A616;-18.676198;-39.864051;28.66;25/10/06
2022/10/16;0500 UTC;;977.1;977.2;976.9;;;;;;;;;;;174.0;;;NE;AL;ARAPIRACA;A353;-9.80444444;-36.61916666;236.84;27/04/08
2020/05/19;1200 UTC;;;;;;;;;;;;;;;;;;CO;MS;SELVIRIA;S717;-20.351444;-51.430222;374;05/04/18
2022/08/08;1400 UTC;0;968;968;967.4;703;14.2;11.8;14.2;13.7;11.8;11.1;86.0;83.0;85.0;98.0;7.2;2.9;S;RS;IBIRUBA;A883;-28.65333333;-53.11194444;455.27;13/12/12
2022/06/06;0900 UTC;;;;;;;;;;;;;;;;;;NE;CE;CRATEUS;A342;-5.18666666;-40.67222221;298.19;11/12/08
